tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
925;MTA.UNIR;Long;535;breakout_52;26/03/2021 00:00:00;18,68;volatility exit;02/04/2021 00:00:00;18,42;-139,099999999999;706,2;-149,8
926;MTA.ZUC;Long;4830;breakout_n;26/03/2021 00:00:00;2,07;volatility exit;02/04/2021 00:00:00;1,95;-579,599999999999;0;-724,5
927;MTA.CLF;Long;9174;breakout_52;02/04/2021 00:00:00;1,09;volatility exit;09/04/2021 00:00:00;1,2;1009,14;1651,32;0
928;MTA.CLE;Long;65000;breakout_52;02/04/2021 00:00:00;0,15;volatility exit;09/04/2021 00:00:00;0,13;-1300;0;-1300
929;MTA.FILA;Long;1031;breakout_n;02/04/2021 00:00:00;9,69;volatility exit;09/04/2021 00:00:00;9,38;-319,609999999999;195,89;-319,61
930;MTA.NWL;Long;1610;breakout_52;26/03/2021 00:00:00;6,21;volatility exit;09/04/2021 00:00:00;6,24;48,3;579,6;-257,6
931;MTA.ORS;Long;1272;breakout_52;02/04/2021 00:00:00;7,86;volatility exit;09/04/2021 00:00:00;8,13;343,440000000001;966,72;0
932;MTA.RN;Long;65000;breakout_52;02/04/2021 00:00:00;0,08;volatility exit;09/04/2021 00:00:00;0,08;0;650;0
933;MTA.SAB;Long;478;breakout_n;26/03/2021 00:00:00;20,9;volatility exit;09/04/2021 00:00:00;22,61;817,379999999999;1481,8;0
934;MTA.SIT;Long;1377;breakout_n;12/03/2021 00:00:00;7,26;volatility exit;09/04/2021 00:00:00;6,93;-454,41;275,4;-454,41
935;MTA.UD;Long;384;breakout_52;26/03/2021 00:00:00;26;volatility exit;09/04/2021 00:00:00;29;1152;3456;-153,6
936;MTA.CLI;Long;2994;breakout_n;09/04/2021 00:00:00;3,34;volatility exit;16/04/2021 00:00:00;3,22;-359,279999999999;149,7;-359,28
937;MTA.ENV;Long;2777;breakout_n;09/04/2021 00:00:00;3,6;volatility exit;16/04/2021 00:00:00;3,48;-333,24;555,4;-333,24
938;MTA.EQUI;Long;3289;breakout_52;26/03/2021 00:00:00;3,04;volatility exit;16/04/2021 00:00:00;2,96;-263,12;263,12;-328,9
939;MTA.GPI;Long;1190;breakout_n;05/02/2021 00:00:00;8,4;volatility exit;16/04/2021 00:00:00;9,97;1868,3;2499;-238
940;MTA.PLC;Long;6211;breakout_n;02/04/2021 00:00:00;1,61;volatility exit;16/04/2021 00:00:00;1,88;1676,97;2670,73;0
941;MTA.ALK;Long;917;breakout_n;09/04/2021 00:00:00;10,9;volatility exit;16/04/2021 00:00:00;10,5;-366,8;275,1;-458,5
942;MTA.ECNL;Long;1694;breakout_n;16/04/2021 00:00:00;5,9;volatility exit;23/04/2021 00:00:00;5,76;-237,160000000001;287,98;-237,16
943;MTA.BSS;Long;398;breakout_n;16/04/2021 00:00:00;25,12;volatility exit;23/04/2021 00:00:00;25,27;59,699999999999;732,32;0
944;MTA.OJM;Long;1091;breakout_52;16/04/2021 00:00:00;9,16;volatility exit;23/04/2021 00:00:00;8,88;-305,479999999999;305,48;-305,48
945;MTA.SFL;Long;10416;breakout_n;16/04/2021 00:00:00;0,96;volatility exit;23/04/2021 00:00:00;0,95;-104,159999999999;520,8;-104,16
946;MTA.FF;Long;833;breakout_52;09/04/2021 00:00:00;12;volatility exit;30/04/2021 00:00:00;12,92;766,36;1416,1;0
947;MTA.IMS;Long;19607;breakout_52;23/04/2021 00:00:00;0,51;volatility exit;30/04/2021 00:00:00;0,48;-588,21;0;-980,35
948;MTA.NWL;Long;1522;breakout_n;23/04/2021 00:00:00;6,57;volatility exit;30/04/2021 00:00:00;6,27;-456,6;45,66;-456,6
949;MTA.SERI;Long;1763;breakout_n;16/04/2021 00:00:00;5,67;volatility exit;30/04/2021 00:00:00;6,6;1639,59;2256,64;0
950;MTA.ZUC;Long;4830;breakout_n;23/04/2021 00:00:00;2,07;volatility exit;30/04/2021 00:00:00;1,96;-531,299999999999;0;-531,3
951;MTA.BAN;Long;2212;breakout_52;23/04/2021 00:00:00;4,52;volatility exit;07/05/2021 00:00:00;4,46;-132,720000000001;398,16;-132,72
952;MTA.BRI;Long;65000;breakout_52;30/04/2021 00:00:00;0,09;volatility exit;07/05/2021 00:00:00;0,08;-650;0;-650
953;MTA.PRT;Long;853;breakout_n;09/04/2021 00:00:00;11,72;volatility exit;07/05/2021 00:00:00;13,47;1492,75;2098,38;0
954;MTA.GE;Long;1364;breakout_n;30/04/2021 00:00:00;7,33;volatility exit;07/05/2021 00:00:00;7,52;259,160000000001;804,76;0
955;MTA.IRC;Long;4608;breakout_n;30/04/2021 00:00:00;2,17;volatility exit;07/05/2021 00:00:00;2,2;138,240000000001;691,2;0
956;MTA.IEG;Long;2793;breakout_52;30/04/2021 00:00:00;3,58;volatility exit;07/05/2021 00:00:00;3,47;-307,23;223,44;-307,23
957;MTA.RN;Long;65000;breakout_n;23/04/2021 00:00:00;0,09;volatility exit;07/05/2021 00:00:00;0,1;650,000000000001;1300;-650
958;MTA.ALK;Long;884;breakout_52;30/04/2021 00:00:00;11,3;volatility exit;07/05/2021 00:00:00;12,16;760,24;1326;0
959;MTA.AV;Long;800;breakout_52;30/04/2021 00:00:00;12,5;volatility exit;07/05/2021 00:00:00;12,11;-312;560;-312
960;MTA.ECNL;Long;1647;breakout_n;07/05/2021 00:00:00;6,07;volatility exit;14/05/2021 00:00:00;6,06;-16,47;691,74;-16,47
961;MTA.CNF;Long;25000;breakout_n;07/05/2021 00:00:00;0,4;volatility exit;14/05/2021 00:00:00;0,35;-1250;0;-1250
962;MTA.EM;Long;7299;breakout_n;23/04/2021 00:00:00;1,37;volatility exit;14/05/2021 00:00:00;1,34;-218,97;364,95;-218,97
963;MTA.NDT;Long;2747;breakout_n;02/04/2021 00:00:00;3,64;volatility exit;14/05/2021 00:00:00;3,79;412,05;961,45;-192,29
964;MTA.SIT;Long;1282;breakout_n;07/05/2021 00:00:00;7,8;volatility exit;14/05/2021 00:00:00;7,52;-358,959999999999;256,4;-358,96
965;MTA.SGF;Long;7042;breakout_n;30/04/2021 00:00:00;1,42;volatility exit;14/05/2021 00:00:00;1,4;-140,839999999999;422,52;-140,84
966;MTA.SOM;Long;401;breakout_n;07/05/2021 00:00:00;24,9;volatility exit;14/05/2021 00:00:00;23,5;-561,400000000001;40,1;-882,2
967;MTA.UNIR;Long;441;breakout_52;16/04/2021 00:00:00;22,64;volatility exit;14/05/2021 00:00:00;25,5;1261,26;1878,66;-220,5
968;MTA.VLS;Long;696;breakout_n;16/04/2021 00:00:00;14,35;volatility exit;14/05/2021 00:00:00;15,01;459,36;1009,2;-313,2
969;MTA.CAI;Long;5524;breakout_52;30/04/2021 00:00:00;1,81;volatility exit;21/05/2021 00:00:00;1,84;165,72;1491,48;-220,96
970;MTA.CLI;Long;2949;breakout_n;14/05/2021 00:00:00;3,39;volatility exit;21/05/2021 00:00:00;3,27;-353,88;176,94;-353,88
971;MTA.ELC;Long;2777;breakout_n;07/05/2021 00:00:00;3,6;volatility exit;21/05/2021 00:00:00;3,56;-111,08;416,55;-194,39
972;MTA.FF;Long;729;breakout_n;14/05/2021 00:00:00;13,7;volatility exit;21/05/2021 00:00:00;13,11;-430,110000000001;72,9;-430,11
973;MTA.GEO;Long;10526;breakout_n;14/05/2021 00:00:00;0,95;volatility exit;21/05/2021 00:00:00;0,94;-105,26;421,04;-105,26
974;MTA.IGD;Long;2380;breakout_52;14/05/2021 00:00:00;4,2;volatility exit;21/05/2021 00:00:00;4,07;-309,4;214,2;-380,8
975;MTA.RCS;Long;12820;breakout_n;14/05/2021 00:00:00;0,78;volatility exit;21/05/2021 00:00:00;0,71;-897,400000000001;256,4;-897,4
976;MTA.UD;Long;263;breakout_52;14/05/2021 00:00:00;37,9;volatility exit;21/05/2021 00:00:00;36;-499,7;52,6;-894,2
977;MTA.PRT;Long;705;breakout_n;21/05/2021 00:00:00;14,18;volatility exit;28/05/2021 00:00:00;13,51;-472,35;35,25;-472,35
978;MTA.FILA;Long;1012;breakout_n;21/05/2021 00:00:00;9,88;volatility exit;28/05/2021 00:00:00;9,69;-192,280000000001;374,44;-192,28
979;MTA.GAB;Long;12500;breakout_n;14/05/2021 00:00:00;0,8;volatility exit;28/05/2021 00:00:00;1,14;4250;5375;0
980;MTA.NWL;Long;1515;breakout_n;14/05/2021 00:00:00;6,6;volatility exit;28/05/2021 00:00:00;6,51;-136,350000000001;393,9;-151,5
981;MTA.SFL;Long;9900;breakout_n;14/05/2021 00:00:00;1,01;volatility exit;28/05/2021 00:00:00;1,42;4059;5049;0
982;MTA.BSS;Long;370;breakout_n;21/05/2021 00:00:00;26,96;volatility exit;04/06/2021 00:00:00;29,31;869,500000000001;1443;0
983;MTA.GPI;Long;952;breakout_n;07/05/2021 00:00:00;10,5;volatility exit;04/06/2021 00:00:00;12,35;1761,2;2380;0
984;MTA.IGV;Long;7575;breakout_n;28/05/2021 00:00:00;1,32;volatility exit;04/06/2021 00:00:00;1,26;-454,5;75,75;-454,5
985;MTA.ITW;Long;8064;breakout_52;28/05/2021 00:00:00;1,24;volatility exit;04/06/2021 00:00:00;1,24;0;806,4;0
986;MTA.WIIT;Long;593;breakout_n;28/05/2021 00:00:00;16,85;volatility exit;04/06/2021 00:00:00;18,33;877,64;1856,09;0
987;MTA.ALK;Long;781;breakout_n;21/05/2021 00:00:00;12,8;volatility exit;04/06/2021 00:00:00;13,72;718,52;1288,65;-429,55
988;MTA.ECNL;Long;1540;breakout_n;04/06/2021 00:00:00;6,49;volatility exit;11/06/2021 00:00:00;6,16;-508,2;0;-508,2
989;MTA.DAL;Long;512;breakout_n;21/05/2021 00:00:00;19,52;volatility exit;11/06/2021 00:00:00;21,05;783,360000000001;1351,68;0
990;MTA.EM;Long;5813;breakout_52;28/05/2021 00:00:00;1,72;volatility exit;11/06/2021 00:00:00;1,87;871,950000000001;1453,25;0
991;MTA.XPR;Long;7751;breakout_n;04/06/2021 00:00:00;1,29;volatility exit;11/06/2021 00:00:00;1,23;-465,06;232,53;-542,57
992;MTA.GEO;Long;8695;breakout_52;04/06/2021 00:00:00;1,15;volatility exit;11/06/2021 00:00:00;1,19;347,799999999998;956,45;-86,95
993;MTA.IRC;Long;4098;breakout_52;21/05/2021 00:00:00;2,44;volatility exit;11/06/2021 00:00:00;3,29;3483,3;4220,94;0
994;MTA.NDT;Long;2506;breakout_n;04/06/2021 00:00:00;3,99;volatility exit;11/06/2021 00:00:00;4,03;100,24;651,56;0
995;MTA.PQ;Long;5000;breakout_n;04/06/2021 00:00:00;2;volatility exit;11/06/2021 00:00:00;2,1;500;1200;0
996;MTA.RN;Long;65000;breakout_n;04/06/2021 00:00:00;0,11;volatility exit;11/06/2021 00:00:00;0,13;1300;1950;0
997;MTA.UD;Long;262;breakout_n;04/06/2021 00:00:00;38,1;volatility exit;11/06/2021 00:00:00;42,8;1231,4;1991,2;0
998;MTA.ABT;Long;1858;breakout_n;04/06/2021 00:00:00;5,38;volatility exit;11/06/2021 00:00:00;5,32;-111,479999999999;408,76;-148,64
999;MTA.AEF;Long;7462;breakout_n;14/05/2021 00:00:00;1,34;volatility exit;11/06/2021 00:00:00;1,8;3432,52;4178,72;-223,86
1000;MTA.ADB;Long;921;breakout_n;04/06/2021 00:00:00;10,85;volatility exit;11/06/2021 00:00:00;10,35;-460,5;46,05;-460,5
1001;MTA.BO;Long;15151;breakout_n;11/06/2021 00:00:00;0,66;volatility exit;18/06/2021 00:00:00;0,64;-303,02;303,02;-303,02
1002;MTA.CLI;Long;2890;breakout_n;11/06/2021 00:00:00;3,46;volatility exit;18/06/2021 00:00:00;3,33;-375,7;144,5;-375,7
1003;MTA.FILA;Long;900;breakout_52;11/06/2021 00:00:00;11,1;volatility exit;18/06/2021 00:00:00;10,67;-387;171;-558
1004;MTA.GAB;Long;7092;breakout_52;11/06/2021 00:00:00;1,41;volatility exit;18/06/2021 00:00:00;1,34;-496,439999999999;141,84;-780,12
1005;MTA.GE;Long;1228;breakout_52;21/05/2021 00:00:00;8,14;volatility exit;18/06/2021 00:00:00;10,21;2541,96;3389,28;-564,88
1006;MTA.IGD;Long;2331;breakout_n;04/06/2021 00:00:00;4,29;volatility exit;18/06/2021 00:00:00;4,46;396,27;979,02;-349,65
1007;MTA.IMS;Long;19607;breakout_n;04/06/2021 00:00:00;0,51;volatility exit;18/06/2021 00:00:00;0,53;392,14;980,35;-196,07
1008;MTA.ORS;Long;1160;breakout_n;14/05/2021 00:00:00;8,62;volatility exit;18/06/2021 00:00:00;9,12;580;1206,4;0
1009;MTA.SAB;Long;416;breakout_n;21/05/2021 00:00:00;24;volatility exit;18/06/2021 00:00:00;26,88;1198,08;1788,8;-41,6
1010;MTA.SFL;Long;6451;breakout_52;11/06/2021 00:00:00;1,55;volatility exit;18/06/2021 00:00:00;1,56;64,51;903,14;0
1011;MTA.SERI;Long;1250;breakout_n;11/06/2021 00:00:00;8;volatility exit;18/06/2021 00:00:00;7,85;-187,499999999999;1125;-187,5
1012;MTA.SGF;Long;6756;breakout_n;11/06/2021 00:00:00;1,48;volatility exit;18/06/2021 00:00:00;1,51;202,68;743,16;0
1013;MTA.SOM;Long;400;breakout_n;11/06/2021 00:00:00;25;volatility exit;18/06/2021 00:00:00;26,03;412;960;0
1014;MTA.UNIR;Long;371;breakout_n;04/06/2021 00:00:00;26,9;volatility exit;18/06/2021 00:00:00;29,79;1072,19;1654,66;0
1015;MTA.ZUC;Long;4830;breakout_n;04/06/2021 00:00:00;2,07;volatility exit;18/06/2021 00:00:00;2,24;821,100000000002;1400,7;0
1016;MTA.BAN;Long;2127;breakout_n;18/06/2021 00:00:00;4,7;volatility exit;25/06/2021 00:00:00;4,48;-467,939999999999;42,54;-467,94
1017;MTA.BRI;Long;65000;breakout_n;28/05/2021 00:00:00;0,09;volatility exit;25/06/2021 00:00:00;0,1;650,000000000001;1300;0
1018;MTA.DIB;Long;367;breakout_n;18/06/2021 00:00:00;27,18;volatility exit;25/06/2021 00:00:00;26;-433,06;697,3;-433,06
1019;MTA.PRT;Long;664;breakout_52;11/06/2021 00:00:00;15,05;volatility exit;25/06/2021 00:00:00;15,04;-6,64;597,6;-73,04
1020;MTA.FF;Long;724;breakout_n;04/06/2021 00:00:00;13,8;volatility exit;25/06/2021 00:00:00;13,01;-571,960000000001;108,6;-571,96
1021;MTA.ILTY;Long;979;breakout_n;28/05/2021 00:00:00;10,21;volatility exit;25/06/2021 00:00:00;11,7;1458,71;2075,48;0
1022;MTA.NWL;Long;1428;breakout_52;11/06/2021 00:00:00;7;volatility exit;25/06/2021 00:00:00;6,73;-385,559999999999;128,52;-385,56
1023;MTA.RCS;Long;12500;breakout_n;18/06/2021 00:00:00;0,8;volatility exit;25/06/2021 00:00:00;0,75;-625,000000000001;0;-625
1024;MTA.TB;Long;6329;breakout_52;18/06/2021 00:00:00;1,58;volatility exit;25/06/2021 00:00:00;1,42;-1012,64;0;-1075,93
1025;MTA.ALK;Long;630;breakout_52;18/06/2021 00:00:00;15,85;volatility exit;25/06/2021 00:00:00;15;-535,5;0;-535,5
1026;MTA.ECNL;Long;1416;breakout_52;25/06/2021 00:00:00;7,06;volatility exit;02/07/2021 00:00:00;6,88;-254,880000000001;269,04;-608,88
1027;MTA.CIR;Long;19230;breakout_52;21/05/2021 00:00:00;0,52;lowest_low exit;02/07/2021 00:00:00;0,5;-384,6;0;-384,6
1028;MTA.GSP;Long;4901;breakout_n;25/06/2021 00:00:00;2,04;volatility exit;02/07/2021 00:00:00;1,99;-245,05;294,06;-637,13
1029;MTA.OJM;Long;1059;breakout_n;11/06/2021 00:00:00;9,44;volatility exit;02/07/2021 00:00:00;9,88;465,960000000001;1016,64;-84,72
1030;MTA.SIT;Long;1250;breakout_n;18/06/2021 00:00:00;8;volatility exit;02/07/2021 00:00:00;7,84;-200;325;-225
1031;MTA.VLS;Long;632;breakout_n;28/05/2021 00:00:00;15,8;volatility exit;02/07/2021 00:00:00;15,43;-233,840000000001;284,4;-379,2
1032;MTA.CY4;Long;1059;breakout_52;02/07/2021 00:00:00;9,44;volatility exit;09/07/2021 00:00:00;9,06;-402,419999999999;105,9;-402,42
1033;MTA.NDT;Long;2309;breakout_n;02/07/2021 00:00:00;4,33;volatility exit;09/07/2021 00:00:00;4,22;-253,990000000001;346,35;-253,99
1034;MTA.ORS;Long;1016;breakout_52;02/07/2021 00:00:00;9,84;volatility exit;09/07/2021 00:00:00;9,64;-203,199999999999;314,96;-203,2
1035;MTA.BAN;Long;2087;breakout_52;09/07/2021 00:00:00;4,79;volatility exit;16/07/2021 00:00:00;4,5;-605,23;20,87;-709,58
1036;MTA.XPR;Long;6289;breakout_n;09/07/2021 00:00:00;1,59;volatility exit;16/07/2021 00:00:00;1,52;-440,23;125,78;-440,23
1037;MTA.ABT;Long;1543;breakout_n;09/07/2021 00:00:00;6,48;volatility exit;16/07/2021 00:00:00;6,16;-493,76;61,72;-493,76
1038;MTA.PRT;Long;626;breakout_n;16/07/2021 00:00:00;15,95;volatility exit;23/07/2021 00:00:00;15,16;-494,540000000001;6,26;-494,54
1039;MTA.OJM;Long;961;breakout_n;16/07/2021 00:00:00;10,4;volatility exit;23/07/2021 00:00:00;9,88;-499,72;0;-499,72
1040;MTA.SIT;Long;1210;breakout_n;16/07/2021 00:00:00;8,26;volatility exit;23/07/2021 00:00:00;8,09;-205,7;314,6;-205,7
1041;MTA.SOM;Long;359;breakout_n;02/07/2021 00:00:00;27,8;volatility exit;23/07/2021 00:00:00;26,31;-534,909999999999;71,8;-534,91
1042;MTA.ECNL;Long;1379;breakout_n;23/07/2021 00:00:00;7,25;volatility exit;30/07/2021 00:00:00;7,2;-68,95;482,65;-68,95
1043;MTA.GAB;Long;6756;breakout_n;16/07/2021 00:00:00;1,48;volatility exit;30/07/2021 00:00:00;1,88;2702,4;3850,92;0
1044;MTA.BSS;Long;324;breakout_n;30/07/2021 00:00:00;30,86;volatility exit;06/08/2021 00:00:00;32;369,36;1062,72;0
1045;MTA.CIR;Long;19230;breakout_n;30/07/2021 00:00:00;0,52;lowest_low exit;06/08/2021 00:00:00;0,5;-384,6;0;-384,6
1046;MTA.PLC;Long;4901;breakout_n;30/07/2021 00:00:00;2,04;volatility exit;06/08/2021 00:00:00;2,22;882,180000000001;1715,35;0
1047;MTA.XPR;Long;6211;breakout_n;06/08/2021 00:00:00;1,61;volatility exit;13/08/2021 00:00:00;1,52;-558,99;0;-621,1
1048;MTA.OJM;Long;952;breakout_n;06/08/2021 00:00:00;10,5;volatility exit;13/08/2021 00:00:00;9,97;-504,559999999999;0;-504,56
1049;MTA.PQ;Long;4464;breakout_n;06/08/2021 00:00:00;2,24;volatility exit;13/08/2021 00:00:00;2,18;-267,84;267,84;-401,76
1050;MTA.ABT;Long;1533;breakout_n;06/08/2021 00:00:00;6,52;volatility exit;13/08/2021 00:00:00;6,27;-383,25;122,64;-383,25
1051;MTA.AEF;Long;5263;breakout_n;06/08/2021 00:00:00;1,9;volatility exit;13/08/2021 00:00:00;1,88;-105,26;421,04;-105,26
1052;MTA.PRT;Long;626;breakout_n;06/08/2021 00:00:00;15,96;volatility exit;20/08/2021 00:00:00;15,91;-31,3;638,52;-162,76
1053;MTA.FF;Long;716;breakout_n;30/07/2021 00:00:00;13,95;volatility exit;20/08/2021 00:00:00;15,75;1288,8;2004,8;-465,4
1054;MTA.GE;Long;917;breakout_n;13/08/2021 00:00:00;10,9;volatility exit;20/08/2021 00:00:00;10,7;-183,399999999999;458,5;-183,4
1055;MTA.ITW;Long;7462;breakout_n;13/08/2021 00:00:00;1,34;volatility exit;20/08/2021 00:00:00;1,43;671,579999999999;1343,16;0
1056;MTA.SOM;Long;357;breakout_n;06/08/2021 00:00:00;28;volatility exit;20/08/2021 00:00:00;30,6;928,200000000001;1535,1;0
1057;MTA.CIR;Long;18518;breakout_52;20/08/2021 00:00:00;0,54;lowest_low exit;27/08/2021 00:00:00;0,5;-740,720000000001;0;-740,72
1058;MTA.CY4;Long;976;breakout_52;13/08/2021 00:00:00;10,24;volatility exit;27/08/2021 00:00:00;12,2;1912,96;3259,84;0
1059;MTA.SIT;Long;1149;breakout_n;20/08/2021 00:00:00;8,7;volatility exit;27/08/2021 00:00:00;8,39;-356,190000000001;160,86;-356,19
1060;MTA.WIIT;Long;500;breakout_n;06/08/2021 00:00:00;19,98;volatility exit;27/08/2021 00:00:00;23,65;1835;2460;0
1061;MTA.BRI;Long;65000;breakout_n;27/08/2021 00:00:00;0,11;volatility exit;03/09/2021 00:00:00;0,1;-650;0;-650
1062;MTA.XPR;Long;4694;breakout_52;27/08/2021 00:00:00;2,13;volatility exit;03/09/2021 00:00:00;2,18;234,700000000001;797,98;0
1063;MTA.ECNL;Long;1315;breakout_n;03/09/2021 00:00:00;7,6;volatility exit;10/09/2021 00:00:00;7,47;-170,950000000001;355,05;-170,95
1064;MTA.BST;Long;4504;breakout_n;20/08/2021 00:00:00;2,22;volatility exit;10/09/2021 00:00:00;2,27;225,199999999999;765,68;-135,12
1065;MTA.EEMS;Long;65000;breakout_52;03/09/2021 00:00:00;0,13;volatility exit;10/09/2021 00:00:00;0,17;2600;3250;0
1066;MTA.FF;Long;546;breakout_52;03/09/2021 00:00:00;18,3;volatility exit;10/09/2021 00:00:00;17,86;-240,240000000001;273;-240,24
1067;MTA.ILTY;Long;809;breakout_n;13/08/2021 00:00:00;12,35;volatility exit;10/09/2021 00:00:00;12,33;-16,18;509,67;-291,24
1068;MTA.TXT;Long;1170;breakout_52;20/08/2021 00:00:00;8,54;volatility exit;10/09/2021 00:00:00;8,93;456,299999999999;1006,2;-397,8
1069;MTA.AEF;Long;5025;breakout_n;03/09/2021 00:00:00;1,99;volatility exit;10/09/2021 00:00:00;1,89;-502,499999999999;0;-502,5
1070;MTA.CLI;Long;2717;breakout_n;10/09/2021 00:00:00;3,68;volatility exit;17/09/2021 00:00:00;3,56;-326,04;190,19;-461,89
1071;MTA.CY4;Long;736;breakout_n;10/09/2021 00:00:00;13,58;volatility exit;17/09/2021 00:00:00;13,05;-390,08;117,76;-390,08
1072;MTA.DIB;Long;343;breakout_n;03/09/2021 00:00:00;29,08;volatility exit;17/09/2021 00:00:00;30,36;439,039999999999;987,84;-116,62
1073;MTA.EM;Long;5076;breakout_n;03/09/2021 00:00:00;1,97;volatility exit;17/09/2021 00:00:00;1,95;-101,52;659,88;-355,32
1074;MTA.GSP;Long;4761;breakout_n;10/09/2021 00:00:00;2,1;volatility exit;17/09/2021 00:00:00;2,08;-95,22;428,49;-95,22
1075;MTA.IMS;Long;16949;breakout_52;10/09/2021 00:00:00;0,59;volatility exit;17/09/2021 00:00:00;0,53;-1016,94;0;-1016,94
1076;MTA.NDT;Long;2232;breakout_n;10/09/2021 00:00:00;4,48;volatility exit;17/09/2021 00:00:00;4,85;825,84;1607,04;0
1077;MTA.SIT;Long;1020;breakout_52;10/09/2021 00:00:00;9,8;volatility exit;17/09/2021 00:00:00;9,97;173,4;714;-530,4
1078;MTA.WIIT;Long;363;breakout_52;10/09/2021 00:00:00;27,54;volatility exit;17/09/2021 00:00:00;26,4;-413,819999999999;116,16;-486,42
1079;MTA.ABT;Long;1492;breakout_52;27/08/2021 00:00:00;6,7;volatility exit;17/09/2021 00:00:00;7,29;880,28;1462,16;0
1080;MTA.ALK;Long;630;breakout_n;27/08/2021 00:00:00;15,85;volatility exit;17/09/2021 00:00:00;18,95;1953;2583;-346,5
1081;MTA.AV;Long;757;breakout_n;03/09/2021 00:00:00;13,2;volatility exit;17/09/2021 00:00:00;13,05;-113,55;605,6;-302,8
1082;MTA.CLF;Long;8264;breakout_n;17/09/2021 00:00:00;1,21;volatility exit;24/09/2021 00:00:00;1,2;-82,64;1239,6;-82,64
1083;MTA.EQUI;Long;3205;breakout_n;11/06/2021 00:00:00;3,12;volatility exit;24/09/2021 00:00:00;3,57;1442,25;2051,2;-224,35
1084;MTA.GHC;Long;1718;breakout_n;27/08/2021 00:00:00;5,82;volatility exit;24/09/2021 00:00:00;5,73;-154,62;377,96;-171,8
1085;MTA.IRC;Long;2881;breakout_n;17/09/2021 00:00:00;3,47;volatility exit;24/09/2021 00:00:00;3,2;-777,87;345,72;-777,87
1086;MTA.ORS;Long;985;breakout_n;17/09/2021 00:00:00;10,15;volatility exit;24/09/2021 00:00:00;9,83;-315,2;197;-315,2
1087;MTA.SFL;Long;5882;breakout_n;17/09/2021 00:00:00;1,7;volatility exit;24/09/2021 00:00:00;1,41;-1705,78;411,74;-1705,78
1088;MTA.BAN;Long;2083;breakout_n;24/09/2021 00:00:00;4,8;volatility exit;01/10/2021 00:00:00;4,58;-458,259999999999;62,49;-604,07
1089;MTA.PLC;Long;4184;breakout_n;24/09/2021 00:00:00;2,39;volatility exit;01/10/2021 00:00:00;2,31;-334,72;209,2;-711,28
1090;MTA.AEF;Long;5025;breakout_n;24/09/2021 00:00:00;1,99;volatility exit;01/10/2021 00:00:00;2,03;201,000000000001;1407;0
1091;MTA.ENV;Long;2577;breakout_52;01/10/2021 00:00:00;3,88;volatility exit;08/10/2021 00:00:00;3,6;-721,559999999999;103,08;-927,72
1092;MTA.OJM;Long;952;breakout_n;17/09/2021 00:00:00;10,5;volatility exit;08/10/2021 00:00:00;12,05;1475,6;2237,2;0
1093;MTA.ZUC;Long;4237;breakout_n;01/10/2021 00:00:00;2,36;volatility exit;08/10/2021 00:00:00;2,64;1186,36;1779,54;0
1094;MTA.DIB;Long;301;breakout_n;01/10/2021 00:00:00;33,12;volatility exit;15/10/2021 00:00:00;38,24;1541,12;2739,1;0
1095;MTA.GSP;Long;2487;breakout_n;08/10/2021 00:00:00;4,02;volatility exit;15/10/2021 00:00:00;3,76;-646,620000000001;198,96;-646,62
1096;MTA.GE;Long;877;breakout_n;08/10/2021 00:00:00;11,4;volatility exit;15/10/2021 00:00:00;11,05;-306,95;306,95;-306,95
1097;MTA.TB;Long;6329;breakout_n;01/10/2021 00:00:00;1,58;volatility exit;15/10/2021 00:00:00;1,71;822,769999999999;1835,41;0
1098;MTA.ECNL;Long;1253;breakout_n;15/10/2021 00:00:00;7,98;volatility exit;29/10/2021 00:00:00;7,68;-375,900000000001;137,83;-375,9
1099;MTA.BAN;Long;2070;breakout_n;22/10/2021 00:00:00;4,83;volatility exit;29/10/2021 00:00:00;4,88;103,5;641,7;0
1100;MTA.CLF;Long;7352;breakout_n;15/10/2021 00:00:00;1,36;volatility exit;29/10/2021 00:00:00;1,31;-367,6;147,04;-367,6
1101;MTA.ENV;Long;2551;breakout_n;22/10/2021 00:00:00;3,92;volatility exit;29/10/2021 00:00:00;3,8;-306,119999999999;204,08;-306,12
1102;MTA.SERI;Long;1123;breakout_n;15/10/2021 00:00:00;8,9;volatility exit;29/10/2021 00:00:00;10,39;1673,27;2290,92;0
1103;MTA.SIT;Long;938;breakout_52;01/10/2021 00:00:00;10,65;volatility exit;29/10/2021 00:00:00;11,35;656,599999999999;1219,4;-140,7
1104;MTA.WIIT;Long;358;breakout_n;22/10/2021 00:00:00;27,86;volatility exit;29/10/2021 00:00:00;31,25;1213,62;1804,32;0
1105;MTA.BST;Long;4184;breakout_n;29/10/2021 00:00:00;2,39;volatility exit;05/11/2021 00:00:00;2,27;-502,08;0;-543,92
1106;MTA.DIB;Long;223;breakout_52;29/10/2021 00:00:00;44,7;volatility exit;05/11/2021 00:00:00;41,78;-651,16;13,38;-802,8
1107;MTA.EM;Long;4761;breakout_n;29/10/2021 00:00:00;2,1;volatility exit;05/11/2021 00:00:00;2,04;-285,66;238,05;-428,49
1108;MTA.FF;Long;531;breakout_n;29/10/2021 00:00:00;18,8;volatility exit;05/11/2021 00:00:00;17,95;-451,350000000001;106,2;-504,45
