tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
1095;MTA.DIS;Long;19607;breakout_n;24/03/2023 00:00:00;0,51;volatility exit;31/03/2023 00:00:00;0,46;-980,35;0;-980,35
1096;MTA.WBD;Long;5128;breakout_52;24/03/2023 00:00:00;1,95;volatility exit;31/03/2023 00:00:00;2,01;307,680000000001;871,76;0
1097;MTA.BZU;Long;450;breakout_n;24/03/2023 00:00:00;22,18;volatility exit;07/04/2023 00:00:00;22,23;22,5;549;-301,5
1098;MTA.LUVE;Long;310;breakout_n;31/03/2023 00:00:00;32,25;volatility exit;07/04/2023 00:00:00;30,63;-502,2;46,5;-502,2
1099;MTA.SCF;Long;462;breakout_52;07/04/2023 00:00:00;21,6;volatility exit;14/04/2023 00:00:00;20,56;-480,480000000001;23,1;-480,48
1100;MTA.TISG;Long;1273;breakout_n;31/03/2023 00:00:00;7,85;volatility exit;14/04/2023 00:00:00;8,36;649,229999999999;1209,35;0
1101;MTA.COM;Long;291;breakout_52;07/04/2023 00:00:00;34,3;volatility exit;21/04/2023 00:00:00;35,15;247,349999999998;785,7;-1600,5
1102;MTA.SOL;Long;405;breakout_n;31/03/2023 00:00:00;24,65;volatility exit;21/04/2023 00:00:00;25,65;405;951,75;-20,25
1103;MTA.ZV;Long;552;breakout_n;31/03/2023 00:00:00;18,1;volatility exit;21/04/2023 00:00:00;17,82;-154,560000000001;430,56;-452,64
1104;MTA.ICOS;Long;675;breakout_n;14/04/2023 00:00:00;14,8;volatility exit;05/05/2023 00:00:00;15,84;701,999999999999;1269;0
1105;MTA.ARIS;Long;939;breakout_52;28/04/2023 00:00:00;10,64;volatility exit;05/05/2023 00:00:00;10,24;-375,6;131,46;-375,6
1106;MTA.RWAY;Long;1709;breakout_52;21/04/2023 00:00:00;5,85;volatility exit;12/05/2023 00:00:00;5,57;-478,52;85,45;-478,52
1107;MTA.SOL;Long;370;breakout_n;05/05/2023 00:00:00;27;volatility exit;12/05/2023 00:00:00;26,17;-307,099999999999;314,5;-307,1
1108;MTA.OVS;Long;3773;breakout_n;21/04/2023 00:00:00;2,65;volatility exit;19/05/2023 00:00:00;2,61;-150,92;377,3;-150,92
1109;MTA.SCF;Long;461;breakout_n;28/04/2023 00:00:00;21,65;volatility exit;26/05/2023 00:00:00;21,7;23,049999999999;553,2;-230,5
1110;MTA.CMB;Long;303;breakout_n;26/05/2023 00:00:00;33;volatility exit;02/06/2023 00:00:00;31,35;-499,95;0;-499,95
1111;MTA.CRL;Long;361;breakout_52;16/06/2023 00:00:00;27,63;volatility exit;23/06/2023 00:00:00;26,38;-451,25;50,54;-451,25
1112;MTA.MOL;Long;307;breakout_52;16/06/2023 00:00:00;32,5;volatility exit;23/06/2023 00:00:00;31,82;-208,76;307;-368,4
1113;MTA.MN;Long;4878;breakout_n;16/06/2023 00:00:00;2,05;volatility exit;23/06/2023 00:00:00;1,96;-439,019999999999;97,56;-439,02
1114;MTA.TGYM;Long;1132;breakout_n;26/05/2023 00:00:00;8,83;volatility exit;23/06/2023 00:00:00;8,8;-33,959999999999;498,08;-464,12
1115;MTA.BFF;Long;1022;breakout_n;02/06/2023 00:00:00;9,78;volatility exit;30/06/2023 00:00:00;9,35;-439,46;408,8;-439,46
1116;MTA.IVS;Long;2040;breakout_52;30/06/2023 00:00:00;4,9;volatility exit;07/07/2023 00:00:00;4,73;-346,8;163,2;-632,4
1117;MTA.SCF;Long;432;breakout_n;09/06/2023 00:00:00;23,1;volatility exit;07/07/2023 00:00:00;22,27;-358,560000000001;302,4;-367,2
1118;MTA.DNR;Long;513;breakout_52;07/07/2023 00:00:00;19,48;volatility exit;21/07/2023 00:00:00;20,33;436,050000000001;984,96;0
1119;MTA.MN;Long;4830;breakout_n;07/07/2023 00:00:00;2,07;volatility exit;21/07/2023 00:00:00;2,13;289,8;869,4;0
1120;MTA.MFEB;Long;2631;breakout_n;14/07/2023 00:00:00;3,8;volatility exit;21/07/2023 00:00:00;3,61;-499,890000000001;0;-499,89
1121;MTA.TIP;Long;1112;breakout_52;26/05/2023 00:00:00;8,99;lowest_low exit;28/07/2023 00:00:00;8,87;-133,439999999999;433,68;-211,28
1122;MTA.BFF;Long;982;breakout_n;21/07/2023 00:00:00;10,18;volatility exit;04/08/2023 00:00:00;9,72;-451,719999999999;196,4;-451,72
1123;MTA.CE;Long;1287;breakout_n;04/08/2023 00:00:00;7,77;volatility exit;11/08/2023 00:00:00;7,44;-424,71;90,09;-463,32
1124;MTA.DIS;Long;2597;breakout_n;04/08/2023 00:00:00;3,85;volatility exit;11/08/2023 00:00:00;3,88;77,909999999999;727,16;0
1125;MTA.CALT;Long;2336;breakout_52;11/08/2023 00:00:00;4,28;volatility exit;18/08/2023 00:00:00;4,12;-373,76;210,24;-467,2
1126;MTA.IVS;Long;1984;breakout_n;28/07/2023 00:00:00;5,04;volatility exit;25/08/2023 00:00:00;5,38;674,56;1269,76;-198,4
1127;MTA.PHIL;Long;606;breakout_n;18/08/2023 00:00:00;16,5;volatility exit;25/08/2023 00:00:00;15,96;-327,239999999999;181,8;-327,24
1128;MTA.DIS;Long;2409;breakout_52;25/08/2023 00:00:00;4,15;volatility exit;08/09/2023 00:00:00;4,17;48,179999999999;578,16;-72,27
1129;MTA.SCF;Long;420;breakout_n;04/08/2023 00:00:00;23,8;volatility exit;08/09/2023 00:00:00;23,65;-62,999999999999;504;-420
1130;MTA.BZU;Long;427;breakout_n;21/07/2023 00:00:00;23,4;volatility exit;15/09/2023 00:00:00;26,5;1323,7;2271,64;0
1131;MTA.CEM;Long;1176;breakout_52;04/08/2023 00:00:00;8,5;lowest_low exit;15/09/2023 00:00:00;7,79;-834,96;176,4;-834,96
1132;MTA.DLG;Long;403;breakout_52;08/09/2023 00:00:00;24,78;volatility exit;15/09/2023 00:00:00;23,44;-540,02;177,32;-838,24
1133;MTA.IVS;Long;1760;breakout_n;08/09/2023 00:00:00;5,68;volatility exit;15/09/2023 00:00:00;5,41;-475,199999999999;35,2;-475,2
1134;MTA.CMB;Long;303;breakout_n;28/07/2023 00:00:00;33;volatility exit;29/09/2023 00:00:00;34,1;333,3;878,7;-212,1
1135;MTA.CE;Long;1275;breakout_n;22/09/2023 00:00:00;7,84;volatility exit;29/09/2023 00:00:00;7,6;-305,999999999999;216,75;-306
1136;MTA.IRE;Long;4975;breakout_52;22/09/2023 00:00:00;2,01;volatility exit;29/09/2023 00:00:00;1,87;-696,500000000001;49,75;-746,25
1137;MTA.PHIL;Long;595;breakout_n;22/09/2023 00:00:00;16,8;volatility exit;29/09/2023 00:00:00;15,96;-499,8;0;-499,8
1138;MTA.DIS;Long;2277;breakout_n;29/09/2023 00:00:00;4,39;volatility exit;06/10/2023 00:00:00;4,43;91,08;728,64;0
1139;MTA.DAN;Long;367;breakout_52;06/10/2023 00:00:00;27,2;volatility exit;20/10/2023 00:00:00;26,5;-256,9;348,65;-293,6
1140;MTA.MAIRE;Long;2267;breakout_52;13/10/2023 00:00:00;4,41;volatility exit;20/10/2023 00:00:00;4,48;158,690000000001;725,44;0
1141;MTA.SG;Long;291;breakout_n;06/10/2023 00:00:00;34,3;volatility exit;20/10/2023 00:00:00;33,63;-194,97;349,2;-194,97
1142;MTA.DIS;Long;2016;breakout_52;20/10/2023 00:00:00;4,96;volatility exit;27/10/2023 00:00:00;4,68;-564,48;20,16;-705,6
1143;MTA.PHIL;Long;591;breakout_n;13/10/2023 00:00:00;16,9;volatility exit;27/10/2023 00:00:00;18,05;679,650000000001;1388,85;0
1144;MTA.SOL;Long;356;breakout_n;27/10/2023 00:00:00;28,05;volatility exit;03/11/2023 00:00:00;26;-729,8;160,2;-729,8
1145;MTA.IF;Long;589;breakout_n;10/11/2023 00:00:00;16,96;volatility exit;24/11/2023 00:00:00;16,25;-418,190000000001;235,6;-418,19
1146;MTA.DIS;Long;1834;breakout_52;10/11/2023 00:00:00;5,45;volatility exit;24/11/2023 00:00:00;5,51;110,039999999999;660,24;-128,38
1147;MTA.SOL;Long;350;breakout_n;24/11/2023 00:00:00;28,5;volatility exit;01/12/2023 00:00:00;27,69;-283,5;227,5;-283,5
1148;MTA.BFF;Long;938;breakout_52;08/12/2023 00:00:00;10,65;volatility exit;15/12/2023 00:00:00;10,13;-487,76;37,52;-487,76
1149;MTA.CMB;Long;278;breakout_n;01/12/2023 00:00:00;35,9;volatility exit;22/12/2023 00:00:00;36,1;55,600000000001;583,8;-111,2
1150;MTA.CE;Long;1248;breakout_n;10/11/2023 00:00:00;8,01;volatility exit;22/12/2023 00:00:00;7,92;-112,32;411,84;-162,24
1151;MTA.IRE;Long;4950;breakout_n;17/11/2023 00:00:00;2,02;volatility exit;22/12/2023 00:00:00;2,02;0;544,5;-198
1152;MTA.DIS;Long;1721;breakout_n;22/12/2023 00:00:00;5,81;volatility exit;29/12/2023 00:00:00;5,91;172,099999999999;722,82;0
1153;MTA.DLG;Long;396;breakout_n;10/11/2023 00:00:00;25,22;volatility exit;29/12/2023 00:00:00;30,4;2051,28;2684,88;0
1154;MTA.CEM;Long;1156;breakout_n;10/11/2023 00:00:00;8,65;volatility exit;05/01/2024 00:00:00;9,15;578;1236,92;-254,32
1155;MTA.DAN;Long;355;breakout_n;15/12/2023 00:00:00;28,15;volatility exit;05/01/2024 00:00:00;28,64;173,949999999999;710;-142
1156;MTA.TPRO;Long;1190;breakout_52;22/12/2023 00:00:00;8,4;volatility exit;05/01/2024 00:00:00;8,42;23,799999999999;559,3;0
1157;MTA.MAIRE;Long;2114;breakout_n;08/12/2023 00:00:00;4,73;volatility exit;12/01/2024 00:00:00;4,79;126,839999999999;676,48;-486,22
1158;MTA.ITM;Long;359;breakout_n;29/12/2023 00:00:00;27,85;volatility exit;19/01/2024 00:00:00;27,5;-125,650000000001;394,9;-125,65
1159;MTA.TIP;Long;1064;breakout_n;19/01/2024 00:00:00;9,39;volatility exit;26/01/2024 00:00:00;8,93;-489,440000000001;10,64;-489,44
1160;MTA.CMB;Long;263;breakout_n;12/01/2024 00:00:00;38;volatility exit;02/02/2024 00:00:00;39,61;423,43;973,1;-131,5
1161;MTA.CE;Long;1199;breakout_n;05/01/2024 00:00:00;8,34;volatility exit;02/02/2024 00:00:00;8,25;-107,91;419,65;-239,8
1162;MTA.DIS;Long;1605;breakout_n;19/01/2024 00:00:00;6,23;volatility exit;02/02/2024 00:00:00;6,17;-96,300000000001;529,65;-304,95
1163;MTA.MN;Long;4524;breakout_n;19/01/2024 00:00:00;2,21;volatility exit;02/02/2024 00:00:00;2,29;361,92;950,04;0
1164;MTA.SRS;Long;5780;breakout_52;26/01/2024 00:00:00;1,73;volatility exit;02/02/2024 00:00:00;1,65;-462,399999999999;404,6;-462,4
1165;MTA.TPRO;Long;1127;breakout_n;26/01/2024 00:00:00;8,87;volatility exit;02/02/2024 00:00:00;9,39;586,04;1149,54;0
1166;MTA.CEM;Long;1028;breakout_n;26/01/2024 00:00:00;9,72;volatility exit;09/02/2024 00:00:00;9,67;-51,400000000001;472,88;-51,4
1167;MTA.DAN;Long;326;breakout_52;19/01/2024 00:00:00;30,6;volatility exit;09/02/2024 00:00:00;30,4;-65,2;456,4;-309,7
1168;MTA.BGN;Long;286;breakout_52;26/01/2024 00:00:00;34,95;volatility exit;16/02/2024 00:00:00;34,26;-197,340000000001;320,32;-257,4
1169;MTA.BZU;Long;353;breakout_n;12/01/2024 00:00:00;28,3;volatility exit;16/02/2024 00:00:00;30,45;758,949999999999;1412;0
1170;MTA.CALT;Long;2277;breakout_n;09/02/2024 00:00:00;4,39;volatility exit;16/02/2024 00:00:00;4,17;-500,939999999999;0;-614,79
1171;MTA.IVS;Long;1754;breakout_n;17/11/2023 00:00:00;5,7;volatility exit;16/02/2024 00:00:00;5,88;315,72;877;-596,36
1172;MTA.JUVE;Long;4672;breakout_n;09/02/2024 00:00:00;2,14;volatility exit;16/02/2024 00:00:00;2,07;-327,040000000001;373,76;-327,04
1173;MTA.REY;Long;77;breakout_52;09/02/2024 00:00:00;129;volatility exit;16/02/2024 00:00:00;123,12;-452,76;46,2;-452,76
1174;MTA.TISG;Long;1036;breakout_52;02/02/2024 00:00:00;9,65;volatility exit;16/02/2024 00:00:00;10,27;642,319999999999;1212,12;0
1175;MTA.CE;Long;1135;breakout_52;16/02/2024 00:00:00;8,81;volatility exit;23/02/2024 00:00:00;8,66;-170,25;351,85;-170,25
1176;MTA.SL;Long;220;breakout_n;16/02/2024 00:00:00;45,3;volatility exit;23/02/2024 00:00:00;42,6;-594,000000000001;209;-594
1177;MTA.CMB;Long;235;breakout_n;23/02/2024 00:00:00;42,4;volatility exit;01/03/2024 00:00:00;40,28;-498,199999999999;0;-498,2
1178;MTA.DAN;Long;312;breakout_n;23/02/2024 00:00:00;32;volatility exit;01/03/2024 00:00:00;30,59;-439,92;62,4;-439,92
1179;MTA.TGYM;Long;1070;breakout_52;09/02/2024 00:00:00;9,34;volatility exit;01/03/2024 00:00:00;9,1;-256,8;256,8;-256,8
1180;MTA.PVN;Long;892;breakout_n;01/03/2024 00:00:00;11,2;volatility exit;08/03/2024 00:00:00;10,64;-499,52;133,8;-499,52
1181;MTA.REY;Long;77;breakout_n;01/03/2024 00:00:00;129,6;volatility exit;08/03/2024 00:00:00;123,4;-477,399999999999;23,1;-477,4
1182;MTA.GVS;Long;1531;breakout_52;01/03/2024 00:00:00;6,53;volatility exit;15/03/2024 00:00:00;6,36;-260,27;597,09;-520,54
1183;MTA.JUVE;Long;4504;breakout_n;01/03/2024 00:00:00;2,22;volatility exit;15/03/2024 00:00:00;2,35;585,52;1486,32;-180,16
1184;MTA.MAIRE;Long;1980;breakout_n;23/02/2024 00:00:00;5,05;volatility exit;15/03/2024 00:00:00;6,81;3484,8;4276,8;-79,2
1185;MTA.CMB;Long;235;breakout_n;15/03/2024 00:00:00;42,4;volatility exit;22/03/2024 00:00:00;41,8;-140,999999999999;470;-141
1186;MTA.DLG;Long;312;breakout_n;15/03/2024 00:00:00;32;volatility exit;22/03/2024 00:00:00;32,52;162,240000000001;698,88;0
1187;MTA.TGYM;Long;1043;breakout_n;15/03/2024 00:00:00;9,58;volatility exit;22/03/2024 00:00:00;9,3;-292,039999999999;219,03;-292,04
1188;MTA.WBD;Long;4201;breakout_52;15/03/2024 00:00:00;2,38;volatility exit;22/03/2024 00:00:00;2,37;-42,009999999999;882,21;-126,03
1189;MTA.ACE;Long;678;breakout_n;08/03/2024 00:00:00;14,74;volatility exit;22/03/2024 00:00:00;15,49;508,5;1064,46;0
1190;MTA.DIS;Long;1524;breakout_n;22/03/2024 00:00:00;6,56;volatility exit;29/03/2024 00:00:00;6,47;-137,160000000001;396,24;-137,16
1191;MTA.FCT;Long;15873;breakout_52;22/03/2024 00:00:00;0,63;volatility exit;29/03/2024 00:00:00;0,66;476,19;1111,11;0
1192;MTA.PVN;Long;881;breakout_n;22/03/2024 00:00:00;11,35;volatility exit;29/03/2024 00:00:00;11,21;-123,339999999999;396,45;-123,34
1193;MTA.TISG;Long;924;breakout_n;22/03/2024 00:00:00;10,82;volatility exit;29/03/2024 00:00:00;10,33;-452,76;425,04;-452,76
1194;MTA.BZU;Long;305;breakout_n;08/03/2024 00:00:00;32,74;volatility exit;05/04/2024 00:00:00;36,27;1076,65;1659,2;-42,7
1195;MTA.IVS;Long;1612;breakout_n;22/03/2024 00:00:00;6,2;volatility exit;05/04/2024 00:00:00;6,25;80,6;1128,4;0
1196;MTA.SG;Long;282;breakout_n;15/03/2024 00:00:00;35,35;volatility exit;05/04/2024 00:00:00;35,05;-84,599999999999;437,1;-296,1
1197;MTA.SOL;Long;343;breakout_n;01/03/2024 00:00:00;29,15;volatility exit;05/04/2024 00:00:00;32,49;1145,62;1732,15;-154,35
1198;MTA.CALT;Long;2277;breakout_n;15/03/2024 00:00:00;4,39;volatility exit;12/04/2024 00:00:00;5,22;1889,91;2527,47;0
1199;MTA.CEM;Long;982;breakout_n;29/03/2024 00:00:00;10,18;volatility exit;12/04/2024 00:00:00;10,03;-147,3;373,16;-157,12
1200;MTA.ITM;Long;345;breakout_n;01/03/2024 00:00:00;28,95;volatility exit;12/04/2024 00:00:00;33,06;1417,95;2018,25;-34,5
1201;MTA.MAIRE;Long;1358;breakout_52;29/03/2024 00:00:00;7,36;volatility exit;12/04/2024 00:00:00;7,51;203,699999999999;746,9;-122,22
1202;MTA.MOL;Long;285;breakout_n;22/03/2024 00:00:00;35,05;volatility exit;12/04/2024 00:00:00;36,76;487,349999999998;1040,25;0
1203;MTA.ACE;Long;609;breakout_52;05/04/2024 00:00:00;16,42;volatility exit;12/04/2024 00:00:00;15,67;-456,750000000001;91,35;-456,75
1204;MTA.BGN;Long;277;breakout_n;15/03/2024 00:00:00;36,07;volatility exit;19/04/2024 00:00:00;34,86;-335,17;318,55;-335,17
1205;MTA.BFF;Long;935;breakout_n;09/02/2024 00:00:00;10,69;volatility exit;19/04/2024 00:00:00;12,31;1514,7;2122,45;-93,5
1206;MTA.DAN;Long;289;breakout_n;12/04/2024 00:00:00;34,55;volatility exit;19/04/2024 00:00:00;33,2;-390,15;115,6;-390,15
1207;MTA.FCT;Long;12987;breakout_52;12/04/2024 00:00:00;0,77;volatility exit;19/04/2024 00:00:00;0,76;-129,87;519,48;-129,87
1208;MTA.TIP;Long;1063;breakout_n;22/03/2024 00:00:00;9,4;volatility exit;19/04/2024 00:00:00;9,42;21,26;765,36;0
1209;MTA.SG;Long;269;breakout_52;19/04/2024 00:00:00;37,1;lowest_low exit;26/04/2024 00:00:00;25,84;-3028,94;349,7;-3028,94
1210;MTA.IF;Long;576;breakout_n;01/03/2024 00:00:00;17,36;volatility exit;10/05/2024 00:00:00;20,33;1710,72;2407,68;-385,92
1211;MTA.CMB;Long;223;breakout_n;03/05/2024 00:00:00;44,8;volatility exit;17/05/2024 00:00:00;42,4;-535,200000000001;89,2;-535,2
1212;MTA.CE;Long;1092;breakout_52;08/03/2024 00:00:00;9,15;Open;19/04/2024 00:00:00;9,32;185,64;371,28;-393,12
1213;MTA.PVN;Long;781;breakout_n;19/04/2024 00:00:00;12,8;Open;19/04/2024 00:00:00;12,05;-585,75;78,1;-937,2
1214;MTA.DIS;Long;1445;breakout_n;10/05/2024 00:00:00;6,92;Open;17/05/2024 00:00:00;7,7;1127,1;1358,3;0
1215;MTA.REY;Long;74;breakout_n;17/05/2024 00:00:00;134,8;Open;17/05/2024 00:00:00;133,1;-125,800000000001;355,2;-732,6
